Timestamp,age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
27644,32,112650,9,0,0,40,<=50K
27645,41,173682,11,0,0,43,>50K
27646,28,160981,10,0,0,52,<=50K
27647,53,72257,10,0,0,55,<=50K
27648,60,48788,13,5455,0,55,<=50K
27649,21,417668,10,0,0,20,<=50K
27650,29,107458,9,0,0,40,<=50K
27651,73,147551,10,0,2174,50,>50K
27652,43,33729,13,0,0,45,>50K
27653,45,101977,10,0,0,45,<=50K
27654,36,214378,9,0,0,40,>50K
27655,25,111243,9,0,0,50,<=50K
27656,38,252947,10,0,0,40,<=50K
27657,30,118500,10,0,0,40,<=50K
27658,49,195612,10,7298,0,40,>50K
27659,41,174575,9,0,0,40,<=50K
27660,27,190391,10,0,0,40,<=50K
27661,64,166715,10,0,0,20,<=50K
27662,41,142725,9,0,0,45,<=50K
27663,37,73471,13,0,1887,47,>50K
27664,51,241745,3,0,0,40,<=50K
27665,35,316141,10,7443,0,40,<=50K
27666,61,248595,2,0,0,40,<=50K
27667,52,90189,4,0,0,16,<=50K
27668,40,205195,12,0,0,60,>50K
27669,20,148940,9,0,0,40,<=50K
27670,52,298035,14,0,0,40,<=50K
27671,50,154728,10,0,0,40,>50K
27672,49,166809,13,0,0,40,>50K
27673,36,97136,13,0,0,40,<=50K
27674,33,347623,14,0,0,40,<=50K
27675,40,117917,9,0,0,50,<=50K
27676,45,266860,13,0,0,50,>50K
27677,22,71864,10,0,0,35,<=50K
27678,47,158451,14,0,0,2,>50K
27679,24,229826,9,0,0,30,<=50K
27680,19,121788,10,0,0,30,<=50K
27681,40,151365,9,0,0,40,<=50K
27682,40,360884,10,0,0,50,>50K
27683,54,36480,9,15024,0,50,>50K
27684,43,116666,15,0,0,35,>50K
27685,63,214143,13,0,0,40,<=50K
27686,18,45316,7,0,0,20,<=50K
27687,19,311974,2,0,0,40,<=50K
27688,49,48495,9,0,0,45,<=50K
27689,27,115945,14,0,0,45,>50K
27690,49,170846,14,0,0,40,<=50K
27691,60,142922,9,0,0,50,<=50K
27692,34,286675,9,0,0,40,<=50K
27693,29,233168,13,0,0,46,>50K
27694,30,177304,10,0,0,44,<=50K
27695,46,336984,9,0,0,17,<=50K
27696,32,379412,11,0,0,40,<=50K
27697,25,180778,9,0,0,75,<=50K
27698,22,228306,10,0,0,40,>50K
27699,32,329993,10,0,0,50,<=50K
27700,40,247469,16,0,0,30,>50K
27701,51,673764,14,27828,0,40,>50K
27702,20,155775,9,0,0,30,<=50K
27703,34,81223,9,0,0,48,<=50K
27704,40,236021,10,0,0,50,<=50K
27705,34,103371,11,0,0,40,<=50K
27706,19,199480,6,0,0,25,<=50K
27707,53,152657,6,0,0,40,<=50K
27708,42,460214,10,0,0,40,>50K
27709,38,91039,14,0,0,65,>50K
27710,41,197372,9,0,0,60,>50K
27711,30,111883,10,0,0,40,<=50K
27712,20,66917,7,0,0,40,<=50K
27713,19,292583,9,0,0,30,<=50K
27714,20,391679,9,0,0,60,<=50K
27715,35,475324,13,0,0,45,<=50K
27716,33,218164,9,0,0,40,<=50K
27717,43,101534,10,0,1902,15,>50K
27718,38,65706,10,0,0,38,<=50K
27719,50,156606,10,0,0,30,<=50K
27720,23,200967,9,0,0,10,<=50K
27721,30,164493,10,0,0,10,<=50K
27722,33,547886,13,0,0,40,<=50K
27723,48,232145,9,0,0,40,<=50K
27724,43,96421,13,0,0,24,<=50K
27725,33,554206,10,0,0,40,<=50K
27726,50,234143,14,0,0,45,>50K
27727,23,380544,10,0,0,40,>50K
27728,36,103886,10,0,0,50,<=50K
27729,50,54709,9,0,0,46,<=50K
27730,26,276548,9,0,0,20,<=50K
27731,55,176046,14,0,2267,40,<=50K
27732,37,114605,9,0,0,40,<=50K
27733,43,323713,9,0,0,40,<=50K
27734,38,261382,10,0,0,40,<=50K
27735,42,223548,4,0,0,30,<=50K
27736,47,355978,16,0,2002,45,<=50K
27737,44,107218,13,0,0,40,<=50K
27738,28,31717,9,0,0,40,<=50K
27739,51,328947,10,0,0,40,<=50K
27740,51,148431,9,0,0,40,<=50K
27741,49,121602,13,0,0,40,<=50K
27742,62,244087,16,15024,0,50,>50K
27743,31,83425,10,0,0,40,<=50K
27744,29,157308,7,2829,0,14,<=50K
27745,23,57898,10,0,0,30,<=50K
27746,40,175304,10,0,0,40,<=50K
27747,66,102663,4,0,0,50,<=50K
27748,17,99175,7,0,0,20,<=50K
27749,37,208358,10,0,0,40,>50K
27750,69,361561,15,0,0,3,<=50K
27751,23,215115,13,0,0,40,<=50K
27752,38,207066,9,0,0,42,>50K
27753,37,160910,9,0,0,40,<=50K
27754,38,64879,10,0,0,40,<=50K
27755,38,430035,5,0,0,54,<=50K
27756,37,74163,13,0,0,40,<=50K
27757,37,98389,9,0,0,50,>50K
27758,23,386019,5,0,0,70,<=50K
27759,17,112795,6,0,0,15,<=50K
27760,48,332465,13,0,0,35,<=50K
27761,17,38611,7,0,0,23,<=50K
27762,55,368797,14,0,1977,60,>50K
27763,35,24106,10,0,0,40,>50K
27764,35,241998,13,0,0,45,<=50K
27765,53,312446,13,0,0,60,>50K
27766,43,69333,9,0,0,48,<=50K
27767,36,172538,14,0,0,40,<=50K
27768,24,275884,9,0,0,40,<=50K
27769,45,43479,10,0,0,48,<=50K
27770,34,199864,10,0,2057,40,<=50K
27771,56,235197,9,0,0,38,<=50K
27772,36,170376,9,0,0,45,>50K
27773,22,325179,10,0,0,50,<=50K
27774,33,141841,9,0,0,36,<=50K
27775,48,207817,9,0,0,32,<=50K
27776,20,137974,10,0,0,30,<=50K
27777,64,161325,12,0,1887,50,>50K
27778,47,293623,7,0,0,40,<=50K
27779,20,37783,10,0,0,25,<=50K
27780,44,308027,13,0,0,40,<=50K
27781,45,149218,13,0,0,77,<=50K
27782,45,374450,9,5178,0,40,>50K
27783,45,61885,14,0,0,37,>50K
27784,27,291196,13,0,0,40,<=50K
27785,41,45366,9,0,0,72,>50K
27786,20,203027,9,0,0,55,<=50K
27787,17,132680,6,0,1602,10,<=50K
27788,50,155574,9,0,0,40,>50K
27789,31,193565,14,0,0,40,<=50K
27790,49,123598,9,0,0,30,<=50K
27791,44,456236,14,0,0,40,<=50K
27792,49,163229,9,0,0,50,<=50K
27793,28,419740,13,0,0,52,<=50K
27794,43,118853,10,4386,0,99,>50K
27795,33,31449,12,0,0,40,<=50K
27796,35,204163,10,0,0,55,<=50K
27797,17,177629,7,0,0,20,<=50K
27798,25,186370,9,0,0,40,<=50K
27799,41,188307,9,0,0,40,<=50K
27800,30,55481,14,0,0,45,<=50K
27801,48,119471,11,0,0,56,>50K
27802,61,167347,10,0,0,35,<=50K
27803,41,184378,9,0,0,40,<=50K
27804,36,348960,9,0,0,50,<=50K
27805,24,69640,10,0,0,40,<=50K
27806,27,297457,9,0,0,40,<=50K
27807,18,279593,7,0,0,2,<=50K
27808,20,211968,10,0,0,15,<=50K
27809,18,194561,10,0,0,12,<=50K
27810,23,140414,9,0,0,40,<=50K
27811,43,24763,14,0,1887,45,>50K
27812,38,462832,10,0,0,40,<=50K
27813,36,48972,10,0,0,40,<=50K
27814,28,35032,13,0,0,50,<=50K
27815,51,392668,16,15024,0,84,>50K
27816,35,108140,13,0,0,40,>50K
27817,38,112497,13,0,0,60,<=50K
27818,47,142581,10,0,0,40,>50K
27819,26,147982,7,0,0,40,<=50K
27820,31,440129,10,0,0,40,>50K
27821,46,200734,10,0,0,35,<=50K
27822,49,31807,10,0,0,40,<=50K
27823,19,166153,9,0,0,30,<=50K
27824,45,212954,10,0,0,50,<=50K
27825,46,52291,13,7688,0,45,>50K
27826,70,303588,10,0,0,20,<=50K
27827,19,96176,10,0,0,20,<=50K
27828,46,184632,11,0,0,50,<=50K
27829,20,137618,10,0,0,35,<=50K
27830,17,160029,7,0,0,22,<=50K
27831,43,178780,10,0,0,49,>50K
27832,19,39756,10,0,0,15,<=50K
27833,37,35309,9,0,0,40,<=50K
27834,51,117253,9,0,0,40,<=50K
27835,40,303212,13,0,0,40,>50K
27836,24,214542,10,0,0,60,<=50K
27837,31,342019,12,0,0,40,<=50K
27838,59,126668,11,5178,0,50,>50K
27839,27,401508,9,0,0,40,<=50K
27840,40,25005,13,15024,0,99,>50K
27841,30,85708,9,0,0,40,<=50K
27842,28,115677,12,0,0,32,<=50K
27843,25,144259,9,0,0,50,<=50K
27844,22,197583,13,0,0,20,<=50K
27845,21,142766,10,0,0,40,<=50K
27846,35,185621,13,0,0,60,>50K
27847,54,29887,9,0,0,56,<=50K
27848,36,117381,9,0,0,40,<=50K
27849,29,211482,13,0,0,40,<=50K
27850,32,90653,9,0,1380,40,<=50K
27851,55,209535,9,0,0,40,<=50K
27852,56,187873,14,0,0,40,<=50K
27853,19,174732,10,0,0,25,<=50K
27854,36,297847,9,0,2001,40,<=50K
27855,58,110213,9,0,0,40,>50K
27856,35,162601,9,0,0,40,<=50K
27857,44,108438,6,0,0,40,<=50K
27858,40,132222,9,0,0,40,<=50K
27859,18,174394,9,0,0,20,<=50K
27860,71,322789,9,0,0,35,<=50K
27861,51,72436,9,0,0,57,>50K
27862,20,190273,8,0,0,35,<=50K
27863,34,140571,11,0,0,40,<=50K
27864,28,584790,11,0,0,40,>50K
27865,23,197666,10,0,0,24,<=50K
27866,36,245090,10,3137,0,50,<=50K
27867,42,192569,15,0,0,39,>50K
27868,31,158291,13,8614,0,40,>50K
27869,38,287658,14,0,0,40,<=50K
27870,22,192455,9,0,0,40,<=50K
27871,36,317040,11,0,0,54,<=50K
27872,36,218689,14,0,1977,50,>50K
27873,17,116626,7,0,1719,18,<=50K
27874,30,48458,10,0,0,40,<=50K
27875,35,241469,5,2635,0,30,<=50K
27876,32,167990,14,14084,0,40,>50K
27877,42,261929,13,7688,0,40,>50K
27878,54,425804,10,0,0,45,>50K
27879,36,33394,13,0,1887,35,>50K
27880,58,72812,6,0,0,40,<=50K
27881,39,89040,11,0,0,40,<=50K
27882,62,164518,9,0,0,38,<=50K
27883,51,182740,9,0,0,40,<=50K
27884,52,361875,10,0,0,50,<=50K
27885,25,197130,9,0,0,30,<=50K
27886,26,340335,13,0,0,40,<=50K
27887,26,293984,6,0,0,40,<=50K
27888,59,261584,13,0,0,40,<=50K
27889,21,170302,9,0,0,50,<=50K
27890,45,481987,14,0,0,18,>50K
27891,26,88449,9,0,0,36,<=50K
27892,68,261897,6,0,0,20,<=50K
27893,60,250552,9,0,0,40,>50K
27894,65,88513,9,0,0,18,<=50K
27895,41,168293,14,0,0,45,<=50K
27896,34,283921,9,0,0,50,<=50K
27897,28,407043,9,0,0,40,<=50K
27898,40,63745,11,0,0,40,<=50K
27899,57,49893,14,0,0,60,>50K
27900,37,241962,7,0,0,50,<=50K
27901,34,338416,6,0,0,60,<=50K
27902,57,310320,13,0,0,48,>50K
27903,55,359972,13,0,1887,40,>50K
27904,56,125000,13,0,0,40,>50K
27905,32,286675,10,0,0,60,<=50K
27906,18,165532,10,0,0,15,<=50K
27907,48,349986,11,0,0,40,<=50K
27908,41,219155,15,0,0,50,>50K
27909,33,183612,9,0,0,20,<=50K
27910,33,391114,9,0,0,40,<=50K
27911,47,219632,3,0,0,40,<=50K
27912,46,320124,9,15024,0,40,>50K
27913,40,799281,9,0,0,38,<=50K
27914,42,657397,9,0,0,40,<=50K
27915,31,373432,13,7298,0,55,>50K
27916,51,168660,7,0,0,40,<=50K
27917,44,191149,10,0,0,57,<=50K
27918,37,356824,9,0,0,40,<=50K
27919,25,191782,7,0,0,40,<=50K
27920,63,29859,4,7688,0,60,>50K
27921,52,204226,9,0,0,45,<=50K
27922,42,246862,10,3325,0,40,<=50K
27923,28,496526,9,0,0,40,<=50K
27924,30,426431,14,10520,0,40,>50K
27925,34,84154,13,0,0,50,<=50K
27926,37,45937,12,0,0,40,>50K
27927,31,130021,9,0,0,45,<=50K
27928,35,63021,10,0,0,35,<=50K
27929,25,367306,10,0,0,40,<=50K
27930,38,65624,9,0,0,40,<=50K
27931,43,144928,9,0,0,60,<=50K
27932,22,117747,10,0,0,40,<=50K
27933,18,266681,7,0,0,20,<=50K
27934,26,152035,9,0,0,40,<=50K
27935,36,190023,9,0,0,60,>50K
27936,43,233130,9,0,0,20,<=50K
27937,21,149637,10,0,0,25,<=50K
27938,62,224277,10,0,0,40,<=50K
27939,26,121559,9,0,0,40,<=50K
27940,54,230951,13,0,0,40,>50K
27941,18,345285,7,0,0,20,<=50K
27942,65,28367,9,0,0,55,<=50K
27943,41,320744,9,3325,0,50,<=50K
27944,31,243773,5,0,0,20,<=50K
27945,56,151474,5,0,0,40,<=50K
27946,50,135465,13,0,0,50,>50K
27947,22,210781,13,0,0,35,<=50K
27948,36,359001,10,0,0,48,<=50K
27949,48,119471,16,0,0,40,>50K
27950,30,226396,9,0,0,30,<=50K
27951,35,283122,10,0,0,45,<=50K
27952,37,326400,9,0,0,30,<=50K
27953,56,158752,14,0,0,50,<=50K
27954,41,96741,12,0,0,40,<=50K
27955,38,255191,9,0,0,40,<=50K
27956,34,177733,5,0,0,35,<=50K
27957,54,137815,8,4101,0,40,<=50K
27958,42,168515,11,0,0,40,<=50K
27959,33,122672,9,0,0,50,<=50K
27960,21,195199,9,0,0,30,<=50K
27961,69,179813,6,0,0,10,<=50K
27962,32,178623,12,0,0,46,<=50K
27963,50,41890,9,0,0,40,<=50K
27964,45,80430,9,0,0,40,<=50K
27965,31,198613,9,0,0,35,<=50K
27966,24,330571,13,0,0,40,<=50K
27967,28,209205,13,0,0,60,>50K
27968,21,132243,12,0,0,5,<=50K
27969,43,237670,11,0,0,25,<=50K
27970,22,193586,9,0,0,25,<=50K
27971,62,197353,9,0,1740,40,<=50K
27972,21,74538,10,0,0,25,<=50K
27973,37,89718,10,0,0,45,<=50K
27974,34,93169,10,0,0,40,<=50K
27975,74,292915,13,0,1825,12,>50K
27976,43,328570,10,0,0,38,<=50K
27977,25,312157,10,0,0,40,<=50K
27978,43,193459,7,0,0,40,<=50K
27979,23,236804,7,0,0,40,<=50K
27980,33,126223,9,0,0,40,<=50K
27981,51,172281,13,0,0,35,>50K
27982,64,153894,13,0,0,40,<=50K
27983,35,331395,10,0,0,50,<=50K
27984,69,92472,6,3273,0,45,<=50K
27985,32,318647,13,0,0,48,>50K
27986,20,332931,10,0,0,40,<=50K
27987,66,76212,9,0,0,50,>50K
27988,31,301168,10,0,0,40,<=50K
27989,22,440969,10,0,0,24,<=50K
27990,32,154950,15,0,0,40,<=50K
27991,23,218343,12,0,0,40,<=50K
27992,21,239577,10,0,0,40,<=50K
27993,36,247936,9,0,0,2,<=50K
27994,62,203525,4,2829,0,40,<=50K
27995,24,182342,9,0,0,40,<=50K
27996,45,25649,10,7298,0,50,>50K
27997,27,243569,7,3942,0,40,<=50K
27998,38,187870,15,0,2415,90,>50K
27999,30,487330,10,0,0,30,<=50K
28000,21,318987,11,0,0,40,<=50K
28001,56,140558,9,0,0,40,<=50K
28002,59,303455,14,4787,0,60,>50K
28003,37,76855,10,0,0,40,<=50K
28004,52,308764,10,0,0,40,<=50K
28005,50,339905,10,0,0,40,>50K
28006,55,227856,13,7298,0,60,>50K
28007,55,156430,13,0,0,40,>50K
28008,72,116640,10,3471,0,20,<=50K
28009,39,187167,10,0,0,40,<=50K
28010,28,184078,8,0,0,40,<=50K
28011,38,108140,13,0,0,40,<=50K
28012,44,150533,10,0,1876,55,<=50K
28013,51,313702,9,0,0,40,<=50K
28014,20,39803,10,0,1719,36,<=50K
28015,25,252752,10,0,0,45,<=50K
28016,52,111700,10,0,0,20,>50K
28017,45,361842,9,0,0,40,<=50K
28018,17,231438,7,0,0,12,<=50K
28019,64,116620,14,0,0,25,<=50K
28020,34,112212,9,0,1485,40,<=50K
28021,74,109101,10,0,0,4,<=50K
28022,58,72998,7,14084,0,40,>50K
28023,44,147265,14,0,0,40,>50K
28024,23,314645,12,0,0,25,<=50K
28025,23,444554,9,0,0,50,<=50K
28026,27,129629,11,0,0,36,<=50K
28027,34,106761,13,0,0,45,>50K
28028,18,189924,9,0,0,24,<=50K
28029,33,311194,7,0,0,17,<=50K
28030,50,89737,10,0,0,48,<=50K
28031,47,49298,9,0,0,50,<=50K
28032,50,190333,15,99999,0,55,>50K
28033,18,251923,7,0,0,15,<=50K
28034,49,298445,15,0,1977,60,>50K
28035,34,180284,10,0,0,50,<=50K
28036,51,154342,14,7688,0,45,>50K
28037,56,68658,10,0,0,40,>50K
28038,64,203783,9,0,0,8,<=50K
28039,23,250037,10,0,0,50,<=50K
28040,33,158688,10,0,0,40,<=50K
28041,43,214781,14,0,0,45,<=50K
28042,60,404023,9,10520,0,40,>50K
28043,57,109015,8,0,0,40,<=50K
28044,22,194630,13,0,0,45,<=50K
28045,23,239375,13,0,0,40,<=50K
28046,54,35576,10,0,2415,50,>50K
28047,39,363630,9,7688,0,52,>50K
28048,32,182926,14,0,0,40,<=50K
28049,20,117222,10,0,0,15,<=50K
28050,30,110643,10,0,0,52,<=50K
28051,56,170217,9,0,0,45,<=50K
28052,34,193285,9,0,0,40,<=50K
28053,32,161075,9,0,0,40,<=50K
28054,59,322691,14,0,0,50,>50K
28055,19,229431,10,0,0,11,<=50K
28056,29,105694,9,0,0,42,<=50K
28057,24,199883,10,0,0,60,<=50K
28058,41,100800,14,0,0,35,<=50K
28059,23,256278,4,0,0,30,<=50K
28060,32,156464,9,0,1902,50,>50K
28061,18,285013,9,0,0,10,<=50K
28062,38,219902,9,0,0,30,<=50K
28063,29,375482,13,0,0,50,<=50K
28064,25,169124,9,0,0,45,<=50K
28065,31,183000,15,0,0,55,<=50K
28066,34,28053,13,0,0,25,<=50K
28067,34,242984,9,0,1887,45,>50K
28068,66,132055,9,0,1825,40,>50K
28069,41,212894,3,0,0,40,<=50K
28070,62,223975,4,0,0,20,<=50K
28071,58,357788,9,0,0,40,<=50K
28072,40,406811,9,0,0,40,<=50K
28073,24,154422,13,0,0,40,<=50K
28074,47,140644,9,0,0,40,>50K
28075,19,355477,9,0,0,25,<=50K
28076,32,151773,10,0,0,45,<=50K
28077,51,341548,10,0,0,40,<=50K
28078,25,512771,5,0,0,45,<=50K
28079,22,48988,10,0,0,40,<=50K
28080,29,201022,13,0,0,50,>50K
28081,20,82777,9,0,0,40,<=50K
28082,42,152676,4,0,0,40,<=50K
28083,18,115815,9,0,0,20,<=50K
28084,23,168009,6,0,0,40,<=50K
28085,55,89690,13,0,0,40,>50K
28086,40,126868,9,0,0,40,<=50K
28087,52,95128,10,0,0,50,<=50K
28088,37,185567,9,0,0,40,>50K
28089,21,301408,10,0,1602,22,<=50K
28090,35,216256,11,0,0,60,<=50K
28091,45,182541,10,0,0,48,<=50K
28092,39,172855,9,0,0,40,<=50K
28093,54,68684,9,0,0,44,<=50K
28094,42,364832,4,0,0,40,<=50K
28095,59,349910,12,0,0,40,<=50K
28096,42,276218,9,0,0,40,>50K
28097,22,251196,10,0,0,20,<=50K
28098,33,196898,13,0,0,40,<=50K
28099,39,58343,10,0,0,40,>50K
28100,18,101061,7,0,0,70,<=50K
28101,46,415051,10,0,0,60,>50K
28102,24,174043,13,0,0,40,<=50K
28103,28,129460,11,0,0,30,<=50K
28104,21,110946,9,0,0,43,<=50K
28105,22,313873,7,0,0,30,<=50K
28106,61,81132,3,7298,0,40,>50K
28107,56,255386,10,0,0,40,<=50K
28108,21,191497,10,0,0,20,<=50K
28109,17,128617,6,0,0,26,<=50K
28110,28,263600,9,0,0,40,>50K
28111,62,257277,9,0,0,38,<=50K
28112,39,339442,9,2176,0,40,<=50K
28113,30,289442,9,0,0,40,<=50K
28114,18,466325,7,0,0,12,<=50K
28115,54,142169,9,0,0,40,<=50K
28116,49,252079,10,0,0,40,>50K
28117,33,119628,16,0,0,50,<=50K
28118,50,175804,13,0,0,40,>50K
28119,57,70720,9,0,0,78,<=50K
28120,50,201513,9,0,0,40,<=50K
28121,45,257609,13,0,0,40,>50K
28122,41,124692,10,0,0,40,>50K
28123,23,268525,9,0,0,48,<=50K
28124,23,250630,13,0,0,40,<=50K
28125,47,180277,9,0,0,40,<=50K
28126,39,191342,13,0,0,50,<=50K
28127,29,250967,11,0,1887,48,>50K
28128,46,153254,9,0,0,40,<=50K
28129,18,362600,3,0,0,40,<=50K
28130,68,171933,4,0,0,40,<=50K
28131,62,211408,11,0,0,40,>50K
28132,43,48193,12,0,0,40,<=50K
28133,35,22463,9,0,0,40,<=50K
28134,21,440969,9,0,0,40,<=50K
28135,21,164922,10,0,0,40,<=50K
28136,41,134524,11,0,0,45,<=50K
28137,61,176689,9,0,0,40,<=50K
28138,24,220993,9,0,0,50,<=50K
28139,21,512828,9,0,0,40,<=50K
28140,36,422275,3,0,0,40,<=50K
28141,37,65291,11,0,0,40,<=50K
28142,69,197080,8,9386,0,60,>50K
28143,49,181657,10,0,0,50,<=50K
28144,55,190257,9,0,0,53,>50K
28145,21,238068,9,0,0,40,<=50K
28146,18,337046,6,0,0,40,<=50K
28147,26,187248,9,0,0,40,<=50K
28148,46,285750,9,4064,0,55,<=50K
28149,23,260617,6,0,0,40,<=50K
28150,48,216999,9,0,0,40,>50K
28151,36,531055,9,0,1902,48,>50K
28152,42,121265,14,0,0,40,<=50K
28153,41,184466,14,0,0,38,>50K
28154,45,297676,12,0,0,40,<=50K
28155,52,114228,9,3325,0,40,<=50K
28156,22,121144,13,0,0,18,<=50K
28157,20,26842,10,2176,0,40,<=50K
28158,27,113054,9,0,0,43,<=50K
28159,36,256636,9,0,0,40,<=50K
28160,34,152246,9,0,0,52,<=50K
28161,38,108140,14,0,0,50,>50K
28162,47,207207,9,0,0,45,<=50K
28163,21,115420,9,0,0,50,<=50K
28164,33,80058,9,0,0,40,<=50K
28165,31,48520,12,0,0,40,<=50K
28166,61,411652,8,0,0,40,<=50K
28167,46,154405,6,0,0,45,<=50K
28168,55,104917,14,0,0,40,>50K
28169,19,261422,10,0,0,40,<=50K
28170,39,48915,9,0,0,40,>50K
28171,61,172037,9,0,0,40,<=50K
28172,28,144833,10,0,0,40,<=50K
28173,28,275116,6,0,0,40,<=50K
28174,61,103575,9,0,0,37,<=50K
28175,54,200783,10,0,0,40,<=50K
28176,50,152810,10,0,0,70,<=50K
28177,37,44694,14,0,0,45,>50K
28178,56,91905,9,0,0,4,<=50K
28179,31,168906,13,0,0,50,>50K
28180,32,147215,13,0,0,55,>50K
28181,28,153546,7,0,0,40,<=50K
28182,34,35595,11,0,0,40,<=50K
28183,33,225507,6,0,0,25,<=50K
28184,42,345504,11,0,0,35,<=50K
28185,64,137205,11,0,0,48,<=50K
28186,29,327779,10,0,0,20,<=50K
28187,45,362883,10,0,0,40,<=50K
28188,48,131309,14,0,0,45,>50K
28189,44,188331,10,0,0,38,<=50K
28190,34,194740,10,0,0,40,<=50K
28191,40,43711,9,0,0,45,<=50K
28192,45,187033,9,0,2051,40,<=50K
28193,23,233923,10,0,0,20,<=50K
28194,51,84278,13,0,0,55,>50K
28195,24,437666,9,2885,0,50,<=50K
28196,57,186386,13,10520,0,40,>50K
28197,23,129767,10,0,1721,40,<=50K
28198,34,180284,10,0,0,40,>50K
28199,36,108320,9,4101,0,40,<=50K
28200,56,75214,15,0,0,32,>50K
28201,42,284758,9,0,0,40,<=50K
28202,45,188330,13,0,0,60,<=50K
28203,38,333651,13,15024,0,70,>50K
28204,29,115305,11,7688,0,40,>50K
28205,54,172962,13,0,1340,40,<=50K
28206,40,198096,9,0,0,40,>50K
28207,29,163265,9,0,0,40,<=50K
28208,35,128608,13,0,0,40,<=50K
28209,47,107460,9,0,0,37,<=50K
28210,51,251841,11,0,0,43,<=50K
28211,28,403671,9,0,0,40,<=50K
28212,58,159378,9,0,0,45,>50K
28213,24,170070,9,0,0,25,<=50K
28214,46,192323,9,0,0,40,<=50K
28215,57,135796,6,0,0,48,<=50K
28216,22,232985,9,0,0,20,<=50K
28217,28,34532,13,0,0,30,<=50K
28218,23,236994,9,0,0,60,<=50K
28219,19,208366,9,0,0,40,<=50K
28220,66,102640,9,0,0,35,<=50K
28221,38,111377,10,0,0,55,<=50K
28222,39,472166,10,0,0,40,<=50K
28223,47,70943,9,5178,0,40,>50K
28224,39,294919,9,0,0,60,<=50K
28225,22,408383,10,0,0,40,<=50K
28226,36,255454,9,0,0,30,<=50K
28227,32,193260,10,0,0,40,<=50K
28228,43,125461,13,0,0,40,<=50K
28229,51,97005,9,0,0,40,<=50K
28230,42,183319,3,0,0,60,<=50K
28231,32,167049,8,0,0,40,<=50K
28232,34,185216,10,0,0,40,<=50K
28233,51,161838,11,0,0,57,<=50K
28234,38,165848,13,0,0,44,<=50K
28235,21,138816,9,0,0,20,<=50K
28236,33,99761,13,0,0,15,<=50K
28237,34,112139,9,0,0,40,<=50K
28238,32,129020,9,0,0,40,<=50K
28239,27,259873,9,0,0,60,>50K
28240,35,89622,10,0,0,50,>50K
28241,29,201556,13,0,0,50,<=50K
28242,40,176286,9,0,0,40,<=50K
28243,46,192894,4,0,0,30,<=50K
28244,37,172232,9,0,0,30,<=50K
28245,38,163204,9,3411,0,25,<=50K
28246,37,265737,10,0,1887,60,>50K
28247,44,215304,13,0,0,45,>50K
28248,25,185952,14,0,0,30,<=50K
28249,38,216845,9,0,0,42,<=50K
28250,34,35683,12,0,0,10,<=50K
28251,50,371305,9,0,1902,60,>50K
28252,46,102359,10,0,0,50,>50K
28253,20,200089,3,0,0,30,<=50K
28254,47,207120,11,0,0,38,>50K
28255,46,295334,16,0,0,60,>50K
28256,34,234537,12,0,0,40,<=50K
28257,61,142922,9,0,0,40,<=50K
28258,55,181641,10,0,0,37,<=50K
28259,36,185325,9,0,0,35,<=50K
28260,28,167336,10,10520,0,40,>50K
28261,22,379778,9,0,0,40,<=50K
28262,34,176117,10,0,0,35,<=50K
28263,33,100228,10,0,0,40,<=50K
28264,27,150296,9,0,0,32,<=50K
28265,43,25005,14,5013,0,12,<=50K
28266,55,134120,6,99999,0,40,>50K
28267,39,251710,6,0,1721,15,<=50K
28268,20,653574,10,0,0,33,<=50K
28269,38,175441,9,0,0,40,<=50K
28270,30,333119,10,0,0,40,<=50K
28271,21,89154,7,0,0,42,<=50K
28272,60,198727,9,0,0,30,<=50K
28273,43,87284,10,0,0,40,<=50K
28274,36,180686,9,0,0,45,>50K
28275,23,227070,10,0,0,48,<=50K
28276,57,189824,10,7298,0,40,>50K
28277,25,348986,9,0,0,40,<=50K
28278,38,96185,9,0,0,32,<=50K
28279,22,112693,9,0,0,35,<=50K
28280,23,417605,3,0,0,40,<=50K
28281,61,140300,9,0,0,44,<=50K
28282,28,340408,10,0,0,46,<=50K
28283,21,237051,10,0,0,25,<=50K
28284,49,175622,14,0,0,40,<=50K
28285,37,389725,8,0,0,35,<=50K
28286,23,182812,10,0,0,40,<=50K
28287,38,245372,10,3137,0,50,<=50K
28288,34,93886,13,0,0,46,>50K
28289,21,502837,9,0,0,40,<=50K
28290,27,212232,10,0,0,40,>50K
28291,57,300104,9,0,0,84,>50K
28292,22,156933,9,0,0,25,<=50K
28293,20,286734,10,0,0,35,<=50K
28294,49,143482,10,0,0,65,>50K
28295,38,226357,9,0,0,40,<=50K
28296,40,104892,13,0,0,40,<=50K
28297,44,223194,9,0,1485,40,<=50K
28298,37,272090,10,0,0,20,<=50K
28299,57,204816,14,0,0,30,<=50K
28300,56,230039,4,0,0,30,<=50K
28301,41,242619,12,0,0,80,<=50K
28302,50,131982,9,0,0,60,<=50K
28303,33,87310,5,0,0,50,<=50K
28304,29,134566,14,0,0,20,<=50K
28305,28,163862,13,5178,0,40,>50K
28306,35,239409,6,0,0,50,<=50K
28307,36,203717,9,0,0,40,<=50K
28308,45,172274,16,0,3004,35,>50K
28309,30,65278,12,0,0,40,<=50K
28310,35,135289,9,0,0,60,<=50K
